customers, averagespeed, distance, vehicles, costs, tts, weightedload,
5,1.6583333333333332,969.7490675021596,1,30845337.174457617,0.5385961532592773,15417049.010097764
5,1.1973900667485669,1226.7523437325583,1,41737661.400465265,0.1438002586364746,20863289.112458594
5,1.6546645460631528,1277.2825953200725,1,53949707.58542065,0.17876935005187988,26967484.42594082
5,1.289549621801052,1871.3509848162862,2,53514478.97431426,0.12575459480285645,26748477.106730897
5,1.6583333333333332,1766.1829150238675,2,63460647.91091392,0.11217880249023438,31720089.141677685
5,1.23971717028471,1112.9353193774164,1,38438922.66278365,0.1149437427520752,19214259.231475517
5,1.2268375786096613,1172.4784567330864,1,26573320.867973432,0.1313173770904541,13281234.661573948
5,1.6583333333333332,1211.8126827808178,1,53054955.42364539,0.13623452186584473,26520455.40567415
5,1.2545475106742308,1305.6253002176206,1,50510427.69460077,0.11179399490356445,25249042.55351674
5,1.3239552575774554,1375.7662543555255,1,53097534.634473905,0.12163734436035156,26541948.08215561
5,1.1460967455693079,1766.30930237192,2,73215440.15290004,0.12366652488708496,36600104.50580601
5,1.276954841704614,1075.8854383778366,1,28422545.097480062,0.11568999290466309,14206104.34327455
5,1.658333333333333,1364.2435656235307,1,45134908.07106379,0.10172843933105469,22559548.41107762
5,1.3282039900071627,1531.218221866143,2,58676036.05080923,0.10976290702819824,29330489.213508025
5,1.2225316408148341,1151.8202697750492,1,40910480.836416624,0.12070083618164062,20449928.443268046
5,1.211882874778591,1168.888080904472,1,37417023.128946714,0.09720611572265625,18703167.114626475
5,1.6583333333333334,827.8242708302956,1,14886296.978860756,0.10533428192138672,7438351.349121842
5,1.2047878785887018,1280.780832563354,1,40943550.87413437,0.09997248649597168,20465953.639259018
5,1.2827889745425043,1432.4030889181786,1,51871899.316443145,0.09696602821350098,25929175.901691087
5,1.2689412011944055,1392.4962342751455,1,65124998.34592431,0.09676384925842285,32555847.973495986
5,1.2318147966278026,1618.895361825562,2,55456992.85061833,0.10662031173706055,27721414.34325721
5,1.6583333333333334,1151.0833017362465,1,32216293.888289772,0.10671043395996094,16101476.557325102
5,1.4911318789465475,1621.1977375464735,2,63386701.10824987,0.12416982650756836,31685105.873286396
5,1.249798834957501,1241.2298499936733,1,49025232.36588721,0.09287333488464355,24506769.956395533
5,1.6370921787641226,1327.8428169726863,2,53678066.9435384,0.11484694480895996,26831520.76310954
5,1.256070257351937,1285.9291410094233,1,30832322.703105967,0.10531878471374512,15410076.316461096
5,1.1038664201195965,1734.3648567928412,2,58701058.13910183,0.11106729507446289,29343369.85487426
5,1.658333333333333,1212.6642287470395,1,35992608.54275167,0.11628365516662598,17989277.030622665
5,1.6583333333333332,1329.7614823355066,1,37693121.46315832,0.09803366661071777,18838854.926576298
5,1.2844347207020548,1870.659561747835,2,56375888.532452166,0.11496734619140625,28179063.72225427
6,1.658333333333333,1287.095336158453,1,44038344.125596255,0.16057181358337402,22011713.502889246
6,1.230174045218624,1506.1912312873442,1,46938473.8780783,0.1407482624053955,23462248.548289694
6,1.6545010481132234,1049.7960767826198,1,34809007.241728365,0.14375066757202148,17398447.939565897
6,1.6583333333333328,1274.3476329759155,1,54642367.58934153,0.15255403518676758,27313799.10614127
6,1.6583333333333332,1333.937111098567,1,38675516.042463005,0.1467421054840088,19330028.018971134
6,1.344833437808111,1847.5464953096593,2,57835777.268917136,0.1405959129333496,28908611.701254826
6,1.658333333333333,1041.3675006186972,1,25121230.62991036,0.13227009773254395,12554580.717771642
6,1.6583333333333332,1351.076002700177,1,36021800.121248074,0.2546043395996094,18003070.74058495
6,1.6583333333333334,1394.2019719539658,1,56031998.35307696,0.1513075828552246,28007919.946786985
6,1.6583333333333334,1164.1716852997129,1,46677021.75989382,0.13625526428222656,23331764.647546634
6,1.2726940295699813,1459.7768098484291,1,49163168.954383016,0.1545548439025879,24574593.245398484
6,1.270209694702374,2230.335487176103,2,69872256.5708264,0.16153931617736816,34925465.52174574
6,1.6583333333333332,2039.6578779500599,2,82812689.1492423,0.1595466136932373,41394525.00691009
6,1.1790900173484888,1161.8755657146417,1,41501016.56558815,0.1296539306640625,20745342.648006544
6,1.1808569877563466,1338.3295061471154,1,54243942.11603669,0.13364267349243164,27116011.571107768
6,1.6583333333333334,1382.2710466484154,1,49423585.56670334,0.1546785831451416,24703782.69185176
6,1.0675259940579553,1755.9738181449738,2,59003439.439534076,0.21361112594604492,29494769.340504024
6,1.6583333333333332,1350.7522629060875,1,39385516.21273595,0.2085261344909668,19684930.66236137
6,1.6583333333333332,1188.4455938563165,1,49184158.32803693,0.14663934707641602,24585192.267289683
6,1.2118099073586304,1286.1915865079732,1,49918882.18281259,0.13881731033325195,24953560.65218985
6,1.296306928222303,1446.0104677347888,1,44857450.12351072,0.15358853340148926,22421685.855612848
6,1.658333333333333,1227.4481541439777,1,55077378.982596226,0.14017415046691895,27531576.579507086
6,1.2359478619939488,1112.3776039980828,1,48010190.45889667,0.14229655265808105,23999910.79707821
6,1.6583333333333332,1405.71258645503,1,44123791.00374555,0.1350114345550537,22053749.569519356
6,1.6255306944930534,1779.5022179266582,2,58522197.55716326,0.15355777740478516,29251136.49374153
6,1.6583333333333334,1752.8158268287962,2,70920893.04693457,0.15067148208618164,35450289.17032773
6,1.3299046904238465,1719.1567772703345,2,57155366.39791568,0.16559052467346191,28569129.915881157
6,1.2678167609729925,1711.2691056529568,2,63835537.781704225,0.14959931373596191,31909968.594621528
6,1.2689292662196534,1405.7908148929475,1,36024304.99620789,0.17203044891357422,18005437.85498255
6,0.8971004787403088,530.878577615817,0,14022498.318299154,0.20090317726135254,7009667.822737293
7,1.2725210398689777,1726.663294579687,2,66266999.88513277,0.1938612461090088,33125231.540521815
7,1.6583333333333332,1540.9188978138654,2,34914060.70253576,0.16192102432250977,17448100.914891884
7,1.6583333333333328,1458.8235871741686,2,44988721.35479283,0.18647408485412598,22485906.973295595
7,1.6583333333333328,1274.9813540093123,0,31765300.301179275,0.21800637245178223,15875261.789724333
7,1.1173528828449752,1857.6531597690403,2,65971746.61267882,0.2870149612426758,32978093.383348584
7,1.3662135566890425,1919.9114304410834,2,45770824.88506002,0.302325963973999,22875649.191111572
7,1.3195908506070515,1792.9530313882178,2,59709443.73981088,0.21515464782714844,29845859.423862584
7,1.3170248162977378,1753.813483786471,2,46025936.79588587,0.2192220687866211,23004313.66771197
7,1.2136760689028196,1316.019868114862,1,43203060.990526125,0.16883373260498047,21595504.491557777
7,1.6583333333333332,1321.9652599231863,1,35029183.47723523,0.17285513877868652,17506931.111769237
7,1.353391533075395,1798.116384533302,2,55974711.09974344,0.16565227508544922,27978300.077866107
7,1.1168949760392612,1719.3344628853827,2,51951828.0172553,0.21046829223632812,25968716.841731858
7,1.3177706049560944,1767.319293957866,2,55602313.03551444,0.17553091049194336,27792430.959218867
7,1.658333333333333,1400.4351565639581,2,49032887.93887334,0.18958592414855957,24508328.619143415
7,1.370146096849879,1692.0929079676332,2,58287896.9661686,0.1912374496459961,29135324.184069794
7,1.3368451600254763,1763.7282686857209,2,57424813.051679924,0.1964738368988037,28703593.593071394
7,1.1420733285715874,2026.1784122608424,2,72345751.5555596,0.16583585739135742,36164174.040227495
7,1.6583333333333337,1874.7530045904068,2,42904026.46180472,0.25079894065856934,21441149.266745027
7,1.6583333333333332,1708.96353667669,2,43616404.93526546,0.18849658966064453,21798299.23314628
7,1.658333333333333,1484.6811925908655,2,48809871.59996955,0.21741747856140137,24396332.254226014
7,1.6583333333333334,1364.403227630018,2,43483637.02701622,0.17453312873840332,21733911.963832058
7,1.2986318264175407,1943.6237094070786,2,75076847.16345878,0.20043563842773438,37529330.70350107
7,1.2716643667339018,1705.1273397092573,2,48969045.56451572,0.1862788200378418,24476362.47662885
7,1.658333333333333,1447.3423271465024,2,53389859.5508558,0.17557907104492188,26686542.60382342
7,1.6583333333333334,1413.690206458497,1,35900594.77199093,0.2082664966583252,17942105.224310733
7,1.38690437333456,2005.5674810979604,2,59787970.05484073,0.20542120933532715,29884438.479509156
7,1.1729498066029203,1658.9508233893434,2,42636733.37116575,0.17450237274169922,21311031.617804207
7,1.3571452942917106,1756.0302864682535,2,56383670.308661364,0.1681835651397705,28182994.67675865
7,1.3643215610341322,1618.8054757743319,2,58955910.39025187,0.17178773880004883,29469732.18960004
7,1.3766612687815956,1750.3261815914516,2,34443033.865243725,0.19390082359313965,17212562.5549717
8,1.6583333333333332,1973.3036987353582,2,45094948.95200784,0.2094402313232422,22536039.422638435
8,1.652565033479455,1609.9796330722695,2,51998109.79967413,0.28620433807373047,25989788.444805518
8,1.3428562874434684,1820.0900379966158,2,66388673.00942039,0.20943999290466309,33185208.40334857
8,1.6583333333333334,2040.1219546059956,2,54530501.11171154,0.2852358818054199,27253428.2988773
8,1.3771098319385482,2010.6222733818427,2,63520946.89267214,0.23636150360107422,31750184.818918075
8,1.323855284555036,1664.717931089183,2,56137445.514303304,0.25185227394104004,28060471.803244323
8,1.419208125764608,1964.603521535089,2,58953086.792238496,0.33072614669799805,29466292.514965966
8,1.1523750035258153,2059.8275824318225,2,69931203.29230203,0.24971628189086914,34956666.660191506
8,1.6583333333333334,1790.9772274107888,2,52173058.095588006,0.23094534873962402,26076150.55400973
8,1.4472194912956287,2098.309237585158,2,56271789.21945851,0.24235057830810547,28124751.022468988
8,1.3085006461569764,2034.7755474782975,2,71831013.5311568,0.34713244438171387,35905520.9347714
8,1.6583333333333332,810.3545845785279,1,21857276.987982754,0.3500640392303467,10923942.588376056
8,1.3446664236293047,2031.707899660114,2,62201716.23248296,0.23448991775512695,31090657.501255237
8,1.3643306144200495,1815.0027223939237,2,53946352.61837793,0.24598145484924316,26963956.63685078
8,1.126304884419923,1887.8590198342083,2,60242420.60230948,0.2291698455810547,30113229.96601921
8,1.3849377414703976,2013.764230933939,2,56855594.49997413,0.2030930519104004,28417447.055515405
8,1.3439657190727097,1617.3855138335357,2,45802174.386749946,0.1954500675201416,22892970.222120617
8,1.3662486319553049,1942.182583341598,2,66457074.16767317,0.32742762565612793,33218660.37692375
8,1.1783503940859537,2023.6247595543716,2,69395630.20261618,0.2331242561340332,34688824.1059289
8,1.658333333333333,1666.1846869044969,2,55803170.831495635,0.262401819229126,27891930.079458877
8,1.2764008507856108,1698.3851225463802,2,62017143.286924556,0.26306962966918945,31000416.32805643
8,1.3441542339724923,2020.4147692891934,2,65309673.46207993,0.2512996196746826,32644695.966668714
8,1.1811697150150529,2188.4496169687013,2,69905160.12471123,0.25173163414001465,34942832.35003354
8,1.2023301054060826,2445.3132938438966,2,73408381.70962638,0.3023667335510254,36693098.50162637
